enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
3,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6209,ADA6209_5_2,1,1,Waabari,0,37,4,250,5,0,2,1,0,1,1,25,12.5,1,,1,1,1,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,0,1,1,1,1,1,1,1,1,1,0,1,0,1,6,2,0,2,0,,,3,0,,,,,2,0,1,0,2,0,10,1,,,99,,,,
1,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6209,ADA6209_7_1,1,1,Wabari,1,29,3,150,3,0,2,2,1,1,0,15,7.5,1,,2,0,2,0,1,0,0,0,0,0,,,,,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,3,0,2,1,,,2,1,,,,,1,1,1,1,2,1,6,997,Madiino,5,3,312,,,
3,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_13_2,1,1,Bakiin,0,37,4,250,5,1,5,1,1,1,1,25,12.5,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,1,0,,,,,,,0,0,1,0,1,0,1,0,1,0,0,0,1,0,99,1,1,1,1,,,1,1,,,,,1,1,1,1,1,1,15,1,,,3,307,,30706,
15,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_1_2,1,1,Karaamo,0,20,1,25,5,0,2,1,0,1,0,2.5,1.25,0,,3,0,1,0,1,0,0,0,0,0,,,,,1,1,0,,,,,,,0,1,1,1,0,1,0,1,0,1,0,1,0,1,2,1,0,2,1,,,1,1,,,,,1,1,1,1,1,1,2,137,,4,2,204,,,
19,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_24_2,1,1,Galbeed,0,67,3,150,6,1,6,2,1,1,1,15,7.5,1,,1,1,1,1,1,1,0,1,0,0,,200,,,1,1,0,,,,,,,0,0,1,0,1,0,1,0,1,0,1,0,1,0,99,1,1,1,0,,,1,0,,,,,1,0,1,0,1,0,10,1,,,3,307,,30799,
8,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_8_2,1,1,Waberi,1,19,2,75,99,0,3,2,0,1,1,7.5,3.75,0,,1,0,2,0,3,0,0,0,0,0,,,,,2,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,2,1,1,1,,,1,1,,,,,1,1,1,1,1,1,10,137,,5,3,307,,30708,
12,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6211,ADA6211_16_1,1,1,Bakiin,0,19,5,400,5,1,2,2,1,1,1,40,20,0,,1,1,2,1,3,1,0,0,0,0,,,,,3,0,0,,,,,,,0,0,1,0,1,0,1,0,1,0,1,0,1,0,5,1,1,3,1,,,2,1,,,,,1,1,1,1,1,1,2,1,,,3,307,,30712,
4,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6211,ADA6211_3_2,1,1,Bakiin,1,20,1,25,5,0,5,2,1,2,0,2.5,1.25,1,,1,1,1,1,2,1,0,0,0,0,,,,,3,1,0,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,,,1,1,,,,,3,1,1,1,1,1,10,137,,4,3,305,,,
7,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6212,ADA6212_18_1,1,1,Bakiin,0,26,3,150,6,1,5,2,0,1,0,15,7.5,1,,2,0,3,0,1,0,0,0,0,0,,,,,1,1,1,97,Markii ay caqabadi taagabtahy,100,1,3,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,2,1,1,1,0,,,3,0,,,,,1,0,1,0,1,0,5,997,Itobiya,5,3,307,,30704,
12,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6212,ADA6212_20_1,1,1,Tawfiiq,0,27,5,400,5,0,1,2,0,1,0,40,20,1,,1,0,1,0,1,0,1,1,0,0,200,100,,,1,0,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,0,1,1,,,1,1,,,,,1,1,1,1,2,1,7,171,,4,3,301,,30101,
8,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6212,ADA6212_25_1,1,1,Dayax,0,52,3,150,5,1,2,2,1,3,1,15,7.5,1,,1,1,1,1,1,1,1,1,0,1,50,100,,70,1,0,1,1,,5,0,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,2,0,1,0,,,1,0,,,,,2,0,2,0,2,0,17,1,,,3,307,,30799,
17,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6213,ADA6213_18_1,1,1,Waaberi,0,27,5,400,5,1,1,1,0,1,1,40,20,1,,2,1,2,1,2,1,0,0,0,0,,,,,1,1,1,1,,10,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4,1,1,2,1,,,3,1,,,,,3,1,1,1,2,1,3,138,,1,3,305,,,
2,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6214,ADA6214_14_1,1,1,Galbeed,1,38,3,150,99,0,3,2,0,1,0,15,7.5,1,,3,1,3,1,3,1,0,0,0,1,,,,20,3,0,0,,,,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,99,1,1,1,0,,,1,0,,,,,1,0,1,0,1,0,13,997,Guriceel,5,3,305,,,
6,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6214,ADA6214_19_1,1,1,Galbeed,1,50,5,400,5,0,1,2,1,1,0,40,20,1,,1,0,1,0,3,0,1,1,0,0,300,300,,,3,0,1,97,Bishiiba 2 mar,100,1,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,3,1,,,1,1,,,,,3,1,1,1,1,1,12,1,,,3,307,,30712,
15,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6214,ADA6214_4_1,1,1,Kaam badbado,1,20,1,25,5,1,6,1,1,1,0,2.5,1.25,0,,1,1,1,1,3,1,0,0,0,0,,,,,2,0,1,2,,10,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,2,1,2,1,,,2,1,,,,,2,1,1,1,2,1,8,120,,4,3,397,Makani,,
17,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6215,ADA6215_24_1,1,1,Waaberi,1,19,3,150,3,1,1,2,0,1,0,15,7.5,1,,1,0,2,0,2,0,0,0,0,1,,,,20,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,2,0,,,2,0,,,,,1,0,1,0,3,0,12,1,,,3,305,,,
2,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6215,ADA6215_4_1,1,1,Waaberi,0,55,1,25,6,1,1,2,0,1,1,2.5,1.25,1,,3,1,3,1,3,1,0,0,0,0,,,,,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,2,0,1,1,,,1,1,,,,,1,1,1,1,1,1,8,1,,,3,307,,30799,
1,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6217,ADA6217_10_1,1,1,Galbeed,0,28,4,250,5,0,2,2,1,1,0,25,12.5,1,,1,1,2,1,2,1,0,0,0,0,,,,,1,0,1,1,,10,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,1,,,1,1,,,,,1,1,1,1,1,1,8,108,,4,3,307,,30707,
6,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6218,ADA6218_18_1,1,1,Ballilaasole,0,19,2,75,1,1,5,2,1,1,0,7.5,3.75,0,,1,0,1,0,1,0,0,0,0,1,,,,80,1,0,0,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4,1,0,1,1,,,1,1,,,,,1,1,1,1,1,1,9,997,Ballilaasoole,1,3,307,,30704,
9,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6218,ADA6218_19_1,1,1,Canauga,0,50,1,25,5,1,5,2,0,1,1,2.5,1.25,0,,1,1,1,1,1,1,0,0,0,0,,,,,1,0,1,2,,5,0,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,6,1,1,1,0,,,1,0,,,,,1,0,1,0,1,0,8,1,,,3,307,,30703,
16,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6218,ADA6218_4_2,1,1,Tuulada bali laasole,1,61,1,25,1,1,6,2,0,3,0,2.5,1.25,1,,1,0,1,0,1,0,0,1,0,1,,50,,100,1,1,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,0,,,1,0,,,,,2,0,1,0,1,0,11,1,,,99,,,,
3,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6219,ADA6219_13_1,1,1,Kaam daryeel,1,35,2,75,4,0,6,2,1,3,1,7.5,3.75,1,,1,0,1,0,2,0,0,0,0,1,,,,55,3,1,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,,,1,1,,,,,1,1,1,1,1,1,15,108,,5,7,711,,,
19,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6220,ADA6220_3_2,1,1,Wabari,0,56,1,25,5,0,6,2,1,1,0,2.5,1.25,1,,1,1,2,1,1,1,0,0,0,1,,,,30,1,1,1,97,Labo mar 12kii bilood,25,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,0,1,1,,,1,1,,,,,1,1,1,1,1,1,6,1,,,7,711,,,
4,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6220,ADA6220_6_3,1,1,Wabari,1,30,2,75,1,1,5,2,1,1,0,7.5,3.75,0,,1,1,3,1,3,1,0,0,0,1,,,,165,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6,2,1,2,0,,,1,0,,,,,2,0,1,0,1,0,13,1,,,3,307,,30713,
17,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6221,ADA6221_15_1,1,1,Bari,1,27,3,150,5,0,5,2,0,1,0,15,7.5,1,,1,0,1,0,2,0,0,0,1,0,,,200,,2,1,1,1,,10,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,3,1,1,2,1,,,1,1,,,,,2,1,1,1,2,1,7,108,,5,3,307,,30717,
2,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_12_1,1,1,Waaberi,0,44,3,150,4,0,4,2,1,1,0,15,7.5,1,,1,0,1,0,3,0,0,0,0,1,,,,55,1,0,0,,,,,,,1,0,1,0,1,0,1,0,0,0,1,0,0,0,6,2,0,1,1,,,1,1,,,,,1,1,1,1,1,1,11,1,,,3,307,,30701,
3,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_14_2,1,1,Waabari,1,40,2,75,99,1,6,2,1,1,0,7.5,3.75,1,,1,0,1,0,2,0,0,0,0,0,,,,,3,1,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,,,3,1,,,,,2,1,1,1,1,1,10,1,,,3,307,,30710,
2,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_15_4,1,1,Bakiim,1,34,4,250,5,0,2,2,0,1,1,25,12.5,1,,1,0,1,0,1,0,1,1,0,0,50,50,,,1,1,0,,,,,,,0,1,1,1,1,1,1,1,0,1,0,1,0,1,99,2,1,1,1,,,1,1,,,,,1,1,1,1,1,1,12,1,,,3,307,,30713,
17,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_16_1,1,1,Laas wadheere,0,46,2,75,1,1,6,2,1,1,0,7.5,3.75,1,,1,0,1,0,1,0,0,0,1,1,,,5,55,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,99,1,1,1,1,,,1,1,,,,,1,1,1,1,1,1,13,1,,,7,711,,,
11,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_18_2,1,1,Waaberi,1,27,3,150,99,1,6,2,0,1,1,15,7.5,0,,3,0,2,0,2,0,0,0,0,0,,,,,3,1,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,1,3,0,,,3,0,,,,,3,0,1,0,3,0,10,1,,,3,307,,30706,
9,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_19_1,1,1,Lanwayen,1,23,2,75,5,0,6,2,1,1,0,7.5,3.75,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,0,0,,,,,,,0,1,0,1,1,1,0,1,1,1,0,1,0,1,6,3,1,1,0,,,1,0,,,,,1,0,1,0,1,0,15,1,,,3,307,,30704,
8,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_24_3,1,1,Waberi,0,22,2,75,99,0,3,2,0,1,0,7.5,3.75,0,,3,1,1,1,1,1,0,0,0,1,,,,55,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,,,1,0,,,,,1,0,1,0,1,0,10,997,Xamar,5,3,307,,30705,
9,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7101,ADA7101_5_2,1,1,Galbeed,0,22,2,75,6,0,2,2,0,3,0,7.5,3.75,1,,2,1,1,1,3,1,0,0,0,0,,,,,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0,,,1,0,,,,,1,0,1,0,1,0,5,1,,,3,307,,30710,
20,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_14_2,1,1,Xaafada karaamo,0,35,3,150,5,0,1,2,0,1,0,15,7.5,1,,3,1,3,1,2,1,0,0,0,0,,,,,1,1,0,,,,,,,0,1,1,1,1,1,1,1,0,1,0,1,1,1,6,1,1,3,0,,,2,0,,,,,2,0,1,0,1,0,7,1,,,3,307,,30712,
19,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_15_2,1,1,Karaamo,1,30,2,75,5,1,2,2,0,1,0,7.5,3.75,0,,2,0,3,0,1,0,0,0,0,1,,,,20,3,1,0,,,,,,,0,1,1,1,0,1,0,1,0,1,0,1,0,1,5,2,0,3,1,,,1,1,,,,,1,1,1,1,1,1,7,1,,,3,307,,30711,
7,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_18_2,1,1,Karaama,1,30,3,150,5,1,3,2,0,1,0,15,7.5,0,,2,1,2,1,2,1,0,0,0,1,,,,20,3,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,1,,,2,1,,,,,2,1,1,1,1,1,5,1,,,3,307,,30712,
15,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_30_1,1,1,Waaberi,0,45,6,750,4,1,2,2,0,1,1,75,37.5,0,,3,0,3,0,1,0,0,0,0,0,,,,,2,1,0,,,,,,,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,1,1,2,0,,,2,0,,,,,1,0,1,0,1,0,18,1,,,3,307,,30713,
9,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_31_2,1,1,Iftina,1,21,3,150,3,1,3,2,0,1,1,15,7.5,1,,1,1,2,1,2,1,0,1,1,1,,100,100,50,2,1,1,1,,5,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,1,1,1,0,,,2,0,,,,,1,0,1,0,1,0,12,1,,,3,307,,30706,
19,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_5_3,1,1,Galbeed,0,50,2,75,99,1,1,2,0,1,1,7.5,3.75,1,,2,0,1,0,3,0,0,0,0,0,,,,,1,0,0,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5,3,1,1,0,,,1,0,,,,,1,0,1,0,1,0,12,1,,,3,307,,30712,
20,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_7_1,1,1,Xaafada galbeed,0,35,5,400,5,0,1,1,0,2,1,40,20,1,,1,0,1,0,1,0,0,0,0,0,,,,,2,1,1,97,Markii ay wax dhacaan,30,1,3,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,6,3,0,3,1,,,3,1,,,,,3,1,1,1,3,1,20,1,,,3,307,,30711,
14,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7102,ADA7102_8_1,1,1,Karaamo,1,35,4,250,5,0,2,1,1,1,0,25,12.5,0,,2,1,1,1,1,1,1,0,0,0,200,,,,2,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,2,0,2,1,,,2,1,,,,,1,1,1,1,1,1,8,1,,,3,307,,30712,
19,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7103,ADA7103_18_2,1,1,Wabari,1,29,3,150,99,1,2,2,1,2,1,15,7.5,0,,2,0,2,0,2,0,0,0,0,0,,,,,1,0,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,2,0,,,2,0,,,,,2,0,1,0,2,0,6,137,,3,3,307,,30708,
16,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7103,ADA7103_21_2,1,1,Xafada hodan,1,40,1,25,99,1,5,1,0,1,1,2.5,1.25,0,,1,0,1,0,1,0,0,0,0,0,,,,,1,0,0,,,,,,,0,1,1,1,1,1,1,1,0,1,1,1,0,1,5,2,1,1,1,,,1,1,,,,,1,1,1,1,1,1,20,1,,,3,307,,30799,
1,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7103,ADA7103_22_2,1,1,Waberi,1,22,3,150,4,0,4,2,0,1,1,15,7.5,0,,1,0,1,0,1,0,0,0,0,1,,,,20,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,3,0,,,1,0,,,,,1,0,1,0,1,0,7,1,,,3,307,,30708,
9,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7103,ADA7103_23_4,1,1,Wabari,0,21,2,75,1,1,3,1,0,1,0,7.5,3.75,1,,2,1,2,1,1,1,0,0,0,1,,,,100,3,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1,,,1,1,,,,,2,1,1,1,1,1,7,1,,,3,306,,,
7,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7104,ADA7104_15_4,1,1,Xaafada galbeed,0,25,7,2000,1,0,2,2,1,1,0,200,100,1,,1,1,1,1,1,1,1,1,0,0,300,500,,,1,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,1,1,,,,,1,1,1,1,1,1,19,1,,,3,307,,30797,Gaabane
17,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7104,ADA7104_27_2,1,1,Galbeedka,1,20,1,25,5,1,2,2,1,1,1,2.5,1.25,1,,2,0,1,0,2,0,0,0,0,0,,,,,2,1,0,,,,,,,0,1,0,1,1,1,0,1,0,1,0,1,0,1,3,2,0,2,1,,,2,1,,,,,2,1,1,1,2,1,9,108,,5,3,307,,30713,
7,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7104,ADA7104_2_4,1,1,Galbeed,0,21,1,25,99,0,2,2,1,2,0,2.5,1.25,1,,1,1,1,1,1,1,0,0,0,0,,,,,2,1,1,97,Marka xaalad soo daristo,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,,,1,0,,,,,1,0,1,0,1,0,10,1,,,99,,,,
2,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7104,ADA7104_4_3,1,1,Galbeed,0,21,2,75,4,0,1,2,1,1,0,7.5,3.75,1,,3,0,3,0,3,0,0,0,0,0,,,,,3,1,0,,,,,,,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,2,0,3,0,,,3,0,,,,,1,0,2,0,3,0,8,1,,,3,307,,30704,
6,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7104,ADA7104_6_1,1,1,Galbeed,1,38,5,400,99,0,2,2,1,1,1,40,20,0,,1,0,1,0,1,0,0,0,0,0,,,,,1,0,0,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,6,3,1,3,0,,,3,0,,,,,2,0,1,0,3,0,4,1,,,3,307,,30704,
2,1,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA7104,ADA7104_8_3,1,1,Galbeed,1,28,2,75,99,1,1,2,1,1,1,7.5,3.75,0,,1,1,1,1,1,1,0,1,0,0,,100,,,3,0,0,,,,,,,1,0,1,0,1,0,1,0,1,0,0,0,1,0,99,1,0,1,0,,,1,0,,,,,1,0,1,0,1,0,5,1,,,3,307,,30708,
14,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS1207,BOS1207_17_1,1,2,Laanta hawda,0,27,2,75,5,0,5,1,0,1,1,7.5,3.75,1,,2,1,2,1,1,1,0,0,0,0,,,,,3,0,1,1,,15,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,1,2,0,,,,,3,0,,,1,0,2,0,2,0,4,2,,,1,104,,10403,
17,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS1207,BOS1207_1_1,1,2,Bari,1,30,3,150,1,0,3,2,0,1,0,15,7.5,1,,2,1,2,1,1,1,1,1,1,1,100,100,50,50,1,1,1,3,,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,,,,,2,0,,,3,0,1,0,1,0,9,3,,1,4,406,,,
19,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS1208,BOS1208_13_1,1,2,Qoyan,1,40,2,75,99,1,2,1,1,1,0,7.5,3.75,1,,1,0,2,0,1,0,0,0,0,0,,,,,2,0,0,,,,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6,3,0,1,1,,,,,1,1,,,2,1,1,1,2,1,5,2,,,1,103,,10305,
15,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS1208,BOS1208_14_1,1,2,Laanta hawada,1,28,1,25,5,0,6,1,1,1,1,2.5,1.25,1,,3,1,2,1,2,1,0,0,0,0,,,,,1,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,2,0,2,1,,,,,1,1,,,1,1,1,1,2,1,8,997,Muqdisho,5,1,103,,10397,Bahdir
5,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS1213,BOS1213_10_1,1,2,Laanta hawada,0,32,5,400,5,1,2,2,1,3,1,40,20,1,,2,1,2,1,3,1,1,1,0,0,300,100,,,3,1,1,97,Marka ay xaalad timaado,50,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,99,2,0,2,0,,,,,2,0,,,2,0,1,0,2,0,10,997,Kenya,5,8,,,,
16,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS1213,BOS1213_4_1,1,2,Xafada laanta hawada,0,40,7,2000,2,1,1,2,0,1,1,200,100,1,,2,0,1,0,1,0,0,0,0,0,,,,,1,1,1,1,,10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,0,2,0,,,,,1,0,,,1,0,3,0,1,0,12,132,,5,1,103,,10302,
